Edge_ID,Source_ID,Citing_Title,Citing_Year,Citing_Venue_Raw,Citing_DOI,Article_URL,Full_Text_URL,Citing_Authors_Raw,Context_Priority,Independence_Class,Independence_Confidence,Independence_Note,Phase3_Fast_Attempted,Phase3_Fast_Match_Source,Phase3_Fast_Title_Score,Phase3_Fast_OpenAlex_ID,Phase3_Fast_Canonical_DOI,Phase3_Fast_Authors,Phase3_Fast_Institutions,Phase3_Fast_Countries,Final_Independence_Class,Final_Independence_Confidence,Final_Independence_Note,Overlapping_Source_Authors,Phase3_Fast_Changed
E232,P05,"Polyvinylidene fluoride (PVDF) and nanoclay composites' mixed-matrix membranes: exploring structure, properties, and performance relationships",2025,Polymers,,https://www.mdpi.com/2073-4360/17/8/1120,https://www.mdpi.com/2073-4360/17/8/1120,"R Abu-Zurayk, N Alnairat, H Waleed, MQ Al-Khaial…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E234,P05,Effects of 2D filler on rheology of additive manufacturing polymers: Simulation and experiment on polyetherketoneketone-mica composites,2023,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386123000526,https://www.sciencedirect.com/science/article/am/pii/S0032386123000526,"P Gao, SE Muller, J Chun, L Zhong, ZC Kennedy",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E235,P05,Comprehensive insights into molecular simulation-driven advances in functional materials for pollutant mitigation,2025,Coordination Chemistry …,,https://www.sciencedirect.com/science/article/pii/S001085452500150X,,"I Salahshoori, MN Jorabchi, M Asghari…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E236,P05,Molecular simulation on the rheological properties of phenolic resins during crosslinking,2024,Computational Materials …,,https://www.sciencedirect.com/science/article/pii/S0927025623005669,,"Y Qiao, B Sun, H Wang, L Dong, J Wu…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E237,P05,"Exploring the relationship between interfacial adhesion, molecular dynamics, and the brill transition in fully bio-based polyamide 1010 nanocomposites reinforced by …",2023,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386123008121,https://drive.google.com/file/d/1ejCtnufv6XU39xk04b0COO2_6SnN2HpX/view,"GM Pinto, AB Santos, E Helal, H Ribeiro, E David…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E238,P05,Stress overshoot behavior in polymer nanocomposites filled with spherical nanoparticles under steady shear flow via molecular dynamics simulation,2023,Materials Today …,,https://www.sciencedirect.com/science/article/pii/S2352492823002635,,"H Li, R Ma, W Zhang, S Hu, X Zhao, L Zhang…",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E239,P05,Breathable and antibacterial ultra-low particulate air filters using porous nanofibres,2026,Separation and …,,https://www.sciencedirect.com/science/article/pii/S1383586626008956,,"T Biswas, B Thakur, S Kumar, A Kumar…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E240,P05,Structure and Flow-Viscosity of Filled-Polymer-Based 3D Printing Ink: Exploration through Coarse-Grained Molecular Dynamics,2026,ACS …,,https://pmc.ncbi.nlm.nih.gov/articles/PMC12947174/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12947174/,"SS Mohottalalage, JJ Karnes, SC Schmidt…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E241,P05,Preparation of small-pore UF membranes with high porosity by modulating the size of nano-CaCO3 in a casting solution,2024,Polymer Journal,,https://www.nature.com/articles/s41428-024-00938-1,,"Y Wu, S Wang, Y Liu, Y Ji, B He, M Younas",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E242,P05,"Multifunctional Performance of PET Bottles Reinforced with Silica-Polystyrene Nanocomposites: Enhanced Mechanical, Thermal, Rheological, and Barrier Properties",2025,폴리머,,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE12494945,,S Kim,Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E243,P05,Computer simulation of polymer nanocomposites: Challenges and perspectives,2026,Fluid Phase …,,https://www.sciencedirect.com/science/article/pii/S0378381226001305,https://digibug.ugr.es/bitstream/handle/10481/113855/FPE_perspective_V02_clean.pdf?sequence=1&isAllowed=y,"A Escañuela-Copado, D Valero, G Giunta…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E245,P05,Molecular Dynamics Simulation of Polymer Nanocomposites: A Review,2025,… in Nano and Micro Scale Science …,,https://chal.usb.ac.ir/article_9846.html,https://chal.usb.ac.ir/article_9846_28c8b0e7aee7503ac7779b8d05356c14.pdf,"M Motamedi, MH Haghighatnejad",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E246,P05,基于分子动力学模拟的纳米颗粒驱油 微观机理研究进展与展望.,2026,… Geology &Recovery …,,https://openurl.ebsco.com/contentitem/gcd:191592786?sid=ebsco:plink:crawler-gcd&id=ebsco:gcd:191592786&crl=c&jrnl=10099603,,"刘峰, 杨凯, 王昊, 王玥, 张少妮, 王俊奇…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E247,P05,3D-printed thermoplastics-bioceramic composites for bone regeneration: linking in vitro findings with in vivo performance.,2026,Inzynieria Materiałowa,,https://openurl.ebsco.com/contentitem/gcd:192168178?sid=ebsco:plink:crawler-gcd&id=ebsco:gcd:192168178&crl=c&jrnl=02086247,,"M Wekwejt, D Słota",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E248,P05,Desenvolvimento de nanocompósitos de polietileno linear de baixa densidade e óxido de grafeno reduzido para a indústria de rotomoldagem,2025,,,https://dspace.ifrs.edu.br/handle/123456789/2463,https://dspace.ifrs.edu.br/xmlui/bitstream/handle/123456789/2463/1234567892463?sequence=1&isAllowed=y,S Costa,Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E249,P05,Polyamide 1010 and 2D nanomaterials-based hybrid multifunctional nanocomposites,2024,,,https://espace.etsmtl.ca/id/eprint/3588/,https://espace.etsmtl.ca/id/eprint/3588/,GM Pinto,Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E250,P05,Drukowane 3D kompozyty termoplastyczno-bioceramiczne do regeneracji kości: integracja obserwacji in vitro z wynikami in vivo,,mostwiedzy.pl,,https://mostwiedzy.pl/pl/publication/download/1/3d-printed-thermoplastics-bioceramic-composites-for-bone-regeneration-linking-in-vitro-findings-with_113958.pdf,https://mostwiedzy.pl/pl/publication/download/1/3d-printed-thermoplastics-bioceramic-composites-for-bone-regeneration-linking-in-vitro-findings-with_113958.pdf,"M WEKWEJT, D SŁOTA",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E251,P05,"Coarse-grained Modeling Studies of Entangled Semiflexible Polymers: Melts, Glasses, and Granular Media",2022,,,https://search.proquest.com/openview/497514226dd761134959fa7da65689cc/1?pq-origsite=gscholar&cbl=18750&diss=y,https://digitalcommons.usf.edu/cgi/viewcontent.cgi?article=10963&context=etd,JFD Dietz,Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E252,P06,Towards the next development of vitrimers: Recent key topics for the practical application and understanding of the fundamental physics,2025,Progress in Polymer Science,,https://www.sciencedirect.com/science/article/pii/S0079670025001054,https://www.sciencedirect.com/science/article/pii/S0079670025001054,"M Hayashi, RG Ricarte",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E255,P06,Damage and self-healing behaviors in aircraft-grade carbon fiber reinforced vitrimer unidirectional laminates containing exchangeable disulfide crosslinks,2025,Composites Part B …,,https://www.sciencedirect.com/science/article/pii/S135983682501100X,https://www.sciencedirect.com/science/article/pii/S135983682501100X,"R Higuchi, M Kumada, Y Zusho, T Yokozeki…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E256,P06,"High-Performance Bio-Based Epoxy Vitrimers with Tunable Thermal, Mechanical Properties and Recyclability",2025,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386125009474,,"MH Zhou, JG Sánchez, ZQ Zhao, W Ye, SG Prolongo…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E258,P06,"Tuning Viscoelastic and Mechanical Properties in Advanced Thermosets: The Role of Stoichiometry, Surface Modification, and Hybrid Synthesis",2025,,,https://search.proquest.com/openview/a8db49cd84a485900381a3df6dd0afec/1?pq-origsite=gscholar&cbl=18750&diss=y,https://repository.gatech.edu/bitstreams/734b831c-7357-484e-97a8-258a052e559e/download,J Cho,Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E261,P06,Molecular mechanism of the fracture properties of slide-ring crosslinked elastomers,2026,Nanoscale,,https://pubs.rsc.org/nr/article-abstract/18/15/8234/1232523,,"R Ma, Y Zhang, X Wang, X Zhao, X Li, L Zhang, Y Gao",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E262,P06,Phase-Locked Dynamics: Decoupling Mechanical Stability and Reprocessability in Vitrimer Elastomers,2026,,10.26434/chemrxiv.10002049,https://chemrxiv.org/doi/abs/10.26434/chemrxiv.10002049,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.10002049,Y Zhao,Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,10.26434/chemrxiv.10002049,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E263,P07,Advances in Monte Carlo method for simulating the electrical percolation behavior of conductive polymer composites with a carbon-based filling,2024,Polymers,,https://www.mdpi.com/2073-4360/16/4/545,https://www.mdpi.com/2073-4360/16/4/545,"Z Zhang, L Hu, R Wang, S Zhang, L Fu, M Li, Q Xiao",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E265,P07,Stretchable silver@ CNT-poly (vinyl alcohol) films with efficient electromagnetic shielding prepared by polydopamine functionalization,2022,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386121010363,,"W Shen, D Estevez, L Zhou, P Xu, F Qin",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E266,P07,Improved aggregation/agglomeration-dependent percolation theory to predict nanoparticle-aided electrical conductivity in polymer nanocomposites: A combination of …,2025,Computational Materials Science,,https://www.sciencedirect.com/science/article/pii/S0927025624006451,,"N Azimi, E Sharifzadeh",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E267,P07,Morphology-dependent percolation and conductive network formation in polymer nanocomposites with multi-shaped nanofillers,2025,Nanomaterials,,https://www.mdpi.com/2079-4991/16/1/52,https://www.mdpi.com/2079-4991/16/1/52,"C Xu, Y Zhao, H Zhang",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E268,P07,Smart and injectable hydrogels for cancer treatment and other biomedical applications,2025,Biomaterials Advances,,https://www.sciencedirect.com/science/article/pii/S2772950825004510,,"KE Cheah, PSQ Yeoh, KW Lai, S Wu, F Muhamad",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E270,P07,Eco-friendly synthesis of cus nanoparticles and their application in the functionalization of cotton fabric with integrated electrical conductivity and antimicrobial …,2026,Next Materials,,https://www.sciencedirect.com/science/article/pii/S2949822826004995,https://www.sciencedirect.com/science/article/pii/S2949822826004995,"AKMNU Hossain, MS Hossain, SK Sela, MA Jalil",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E273,P07,Next Materials,,researchgate.net,,https://www.researchgate.net/profile/Dilawar-Hussain-6/publication/410682641_Natural_filler-reinforced_PLA_composites_for_biomedical_applications_Modification_strategies_fabrication_and_translational_challenges/links/6a606bbbf6cec25ad2da8014/Natural-filler-reinforced-PLA-composites-for-biomedical-applications-Modification-strategies-fabrication-and-translational-challenges.pdf,https://www.researchgate.net/profile/Dilawar-Hussain-6/publication/410682641_Natural_filler-reinforced_PLA_composites_for_biomedical_applications_Modification_strategies_fabrication_and_translational_challenges/links/6a606bbbf6cec25ad2da8014/Natural-filler-reinforced-PLA-composites-for-biomedical-applications-Modification-strategies-fabrication-and-translational-challenges.pdf,"MA Hossain, MU Siddiq, M Adeel, M Jamshaid",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E274,P08,Boron nitride nanotubes for heat dissipation in polycaprolactone composites,2021,ACS Applied Nano Materials,,https://pubs.acs.org/aanmf6/article/4/5/4774/492891,https://wileylab.org/wp-content/uploads/2020/07/Publication116.pdf,"T Pietri, BJ Wiley, JP Simonato",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E275,P08,Structure and properties of polymer/two-dimensional nanomaterials studied via molecular dynamics simulation: a review,2023,Molecular Systems Design &Engineering,,https://pubs.rsc.org/me/article-abstract/8/1/11/772290,https://pubs.rsc.org/me/article/8/1/11/772290,"MY Zhou, J Liu, LQ Zhang",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E276,P08,Percolated network of mixed nanoparticles with different sizes in polymer nanocomposites: a coarse-grained molecular dynamics simulation,2021,Materials,,https://www.mdpi.com/1996-1944/14/12/3301,https://www.mdpi.com/1996-1944/14/12/3301,"X Zhao, Y Nie, H Li, H Wu, Y Gao, L Zhang",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E278,P08,Morphology-dependent percolation and conductive network formation in polymer nanocomposites with multi-shaped nanofillers,2025,Nanomaterials,,https://www.mdpi.com/2079-4991/16/1/52,https://www.mdpi.com/2079-4991/16/1/52,"C Xu, Y Zhao, H Zhang",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E280,P08,Manipulating the percolated network of nanorods in polymer matrix by adding non-conductive nanospheres: A molecular dynamics simulation,2022,Composites Science and …,,https://www.sciencedirect.com/science/article/pii/S0266353822004365,https://drive.google.com/file/d/1aRqX5VPcKeoMp9UXusOEVkgCdLq5yUf8/view,"H Wu, R Ma, Y Wang, X Zhao, L Zhang…",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E281,P08,Correction: Synergistic effect in improving the electrical conductivity in polymer nanocomposites by mixing spherical and rod-shaped fillers,2021,Soft Matter,,https://pubs.rsc.org/sm/article-abstract/17/3/769/924697,https://pubs.rsc.org/sm/article-pdf/17/3/769/10818223/d0sm90256j.pdf,"F Qu, W Sun, B Li, F Li, Y Gao, X Zhao, L Zhang",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E282,P08,Molecular dynamics study of local interfacial fusion and carbon black redistribution in CB/PCL/TPU composite material under image-shape laser sintering,2026,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386126009766,,"H Zhang, Y Guo, W Zhao, W Zhao, J Li, H Zhang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E283,P08,Molecular Dynamics Simulation of Polymer Nanocomposites: A Review,2025,… in Nano and Micro Scale Science …,,https://chal.usb.ac.ir/article_9846.html,https://chal.usb.ac.ir/article_9846_28c8b0e7aee7503ac7779b8d05356c14.pdf,"M Motamedi, MH Haghighatnejad",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E284,P09,Molecular simulation guided constitutive modeling of filled rubber: Bridging structural parameters to constitutive equations,2022,Polymer,,https://www.sciencedirect.com/science/article/pii/S003238612200578X,,"B Yuan, F Zeng, J Cui, Y Wang",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E285,P09,Exploring glass transition and relaxation dynamics of rigid molecular brushes: Insights from molecular dynamic simulations,2025,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386125001624,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5002315,"Z Zhu, J Hao, Z Zhang, J Yang",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E286,P09,Learning glass transition temperatures via dimensionality reduction with data from computer simulations: Polymers as the pilot case,2024,The Journal of Chemical Physics,,https://pubs.aip.org/aip/jcp/article/161/18/184902/3319327,https://pubs.aip.org/aip/jcp/article/161/18/184902/3319327,"A Glova, M Karttunen",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E287,P09,"Structure of absorbed water in cis-1, 4-polyisoprene rubber and its effect on properties of polymers",2023,Chemical Physics Letters,,https://www.sciencedirect.com/science/article/pii/S0009261423003998,,"K Sato, T Ikeda-Fukazawa",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E288,P09,Multiscale modeling of nanofiber-filled cross-linked natural rubber composites guided by molecular dynamics simulations,2025,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386125002022,,"J Cui, F Zeng, D Wei, Y Wang",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E290,P09,Classification of interfacial water governed by water–polymer interactions in hydrated polymers: A molecular dynamics simulation study of ethylene-based and …,2026,The Journal of Chemical …,,https://pubs.aip.org/aip/jcp/article/164/20/204903/3392824,https://arxiv.org/pdf/2603.25198,"A Hashimoto, K Shikata, K Kim…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E291,P09,Investigating glass transition in a PA6T/66 copolymer through molecular dynamics simulations,2025,Soft Matter,,https://pubs.rsc.org/sm/article-abstract/21/27/5553/316945,https://pubs.rsc.org/sm/article/21/27/5553/316945,"L Wei, L Zhu, J Wen, M Zhu",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E292,P09,Performant Polymer Property Predictions: Computational Architectural Design of Linear Viscoelastic Properties of Polymer Networks,2025,,,https://www.research-collection.ethz.ch/bitstreams/cf82af96-e8ce-444b-82d7-629d24ed2422/download,https://www.research-collection.ethz.ch/bitstreams/cf82af96-e8ce-444b-82d7-629d24ed2422/download,T Bernhard,Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E293,P10,Effects of 2D filler on rheology of additive manufacturing polymers: Simulation and experiment on polyetherketoneketone-mica composites,2023,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386123000526,https://www.sciencedirect.com/science/article/am/pii/S0032386123000526,"P Gao, SE Muller, J Chun, L Zhong, ZC Kennedy",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E294,P10,Dynamic statistical mechanics modeling of percolation networks in conductive polymer composites for smart sensor applications,2025,Materials,,https://www.mdpi.com/1996-1944/18/13/3097,https://www.mdpi.com/1996-1944/18/13/3097,"SU Kim, JY Kim",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E295,P10,One-pot strategy for the preparation of nanoparticles grafted with bimodal polymers: An in-silico insight,2024,Composites Science and Technology,,https://www.sciencedirect.com/science/article/pii/S0266353824001532,http://www.onsager.cn/zhouj2/files/MaoJinyuan2024a.pdf,"J Mao, J Zhou, H Liu",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E297,P11,Mica ionogels-enhanced electrospun Nafion composite membranes: Synergistic proton conduction and mechanical reinforcement for PEMFCs,2025,Journal of Membrane …,,https://www.sciencedirect.com/science/article/pii/S0376738825005733,,"D Cai, Y Zhou, B Wang, Y Ke, B Xiao, L Hu…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
E299,P11,Molecular Mechanisms of Strength and Toughness in Slide-Ring Polymer Networks: Insights from Coarse-Grained Molecular Dynamics Simulations,2026,Macromolecules,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13085803/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13085803/,"Z Tang, W Xian, Y Li",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,,,,,,,,Author metadata incomplete,Unresolved,No sufficiently complete author list was retrieved.,,No
