Edge_ID,Source_ID,Citing_Title,Citing_Year,Citing_Venue_Raw,Citing_DOI,Article_URL,Full_Text_URL,Citing_Authors_Raw,Context_Priority,Independence_Class,Independence_Confidence,Independence_Note,Phase3_Fast_Attempted,Phase3_Fast_Match_Source,Phase3_Fast_Title_Score,Phase3_Fast_OpenAlex_ID,Phase3_Fast_Canonical_DOI,Phase3_Fast_Authors,Phase3_Fast_Institutions,Phase3_Fast_Countries,Final_Independence_Class,Final_Independence_Confidence,Final_Independence_Note,Overlapping_Source_Authors,Phase3_Fast_Changed
E104,P01,Bioinspired static-dynamic fusion sensing for robotic pulse palpation and continuous blood pressure monitoring,2026,Chemical Engineering …,,https://www.sciencedirect.com/science/article/pii/S1385894726059619,,"G Wu, A Liu, Y Dong, Y Luo, C Han, Y Zhang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7165020329,10.1016/j.cej.2026.178500,Guoxu Wu; Andeng Liu; Yixin Dong; Yi Luo; Chang Han; Yi Zhang; Meidan Ye; Yuanyuan Liu; Wenxi Guo,First Affiliated Hospital of Xinjiang Medical University; Jimei University; Second Affiliated Hospital of Xinjiang Medical University; Sixth Affiliated Hospital of Xinjiang Medical University; Xiamen University; Xiamen University of Technology; Xinjiang Medical University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E105,P01,A flexible piezoresistive pressure sensor with an interlocking microstructure based on modulated corona electric field,2026,Chemical Engineering …,,https://www.sciencedirect.com/science/article/pii/S1385894726046954,,"C Yu, J Xu, F Lv, B Liu, J Li, X Li, Z Hong, Y Wu…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7160916072,10.1016/j.cej.2026.177234,Chun-Shu Yu; Jian Xu; Fu Lv; Bing Liu; Juan Li; Xin Li; Zijian Hong; Yongjun Wu; Yuhui Huang,Hangzhou City University; Hangzhou Dianzi University; Southwest Petroleum University; Taizhou University; Zhejiang Lab; Zhejiang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E107,P01,Bioinspired Permeable Soft Electronics for Advanced Healthcare Monitoring,2026,Advanced Fiber …,10.1007/s42765-026-00747-6,https://link.springer.com/article/10.1007/s42765-026-00747-6,,"M Yuan, Z Zeng, J Zhao, J Ji, J Liu, Y Sun, T Lin…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7170171581,10.1007/s42765-026-00747-6,Ming Yuan; Zhen Zeng; Jia Zhao; Junru Ji; 刘俊铎; Yuyang Sun; Ting Lin; Shaohua Dong; Yunsheng Fang,Applied Photonics (United Kingdom); First Affiliated Hospital of Xi'an Jiaotong University; Sichuan University; West China Hospital of Sichuan University; Xi'an Jiaotong University,CN; GB,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E110,P01,Fabrication of rGO/PDMS Flexible Piezoresistive Sensors and Their Application in Oral Occlusal Force Detection,2025,ACS Applied Electronic …,10.1021/acsaelm.5c01173,https://pubs.acs.org/doi/abs/10.1021/acsaelm.5c01173,,"S Liu, L Gao, B Liu, Y Li, G Yang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4412881641,10.1021/acsaelm.5c01173,Shengxi Liu; Lei Gao; Bin Liu; Yiyun Li; Gaochuang Yang; Jinqing Wang,Chinese Academy of Sciences; Lanzhou Institute of Chemical Physics; Lanzhou University; State Key Laboratory of Solid Lubrication; Stomatology Hospital; University of Chinese Academy of Sciences,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E112,P01,Advancements in Synthesis Strategies and Optoelectronic Applications of Bio‐Based Photosensitive Polyimides,2024,… Journal of Optics,10.1155/2024/5541865,https://onlinelibrary.wiley.com/doi/abs/10.1155/2024/5541865,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2024/5541865,"G Yu, Q Ma, HY Chang, R Zheng…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,96.7,https://openalex.org/W4392767062,10.1155/2024/5541865,Guangning Yu; Qi‐wen Ma; Haiyang Chang; Rongrong Zheng; Cheng Wang; Liying Guo,Guangdong University of Technology; Ji Hua Laboratory; Shenyang University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E114,P01,Elm leaf-mimetic micro-ridge structured MXene@ 3DC-CNTs-PDMS composites for high-sensitivity and wide-range flexible piezoresistive sensors,2026,Journal of Materials …,10.1039/D6TA03780A/1284245,https://pubs.rsc.org/ta/article-abstract/doi/10.1039/D6TA03780A/1284245,,"J Chen, H Tuo, X Wu, H Yin, K Hu, X Zhang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7171493504,10.1039/d6ta03780a,Jiangtao Chen; Huanhuan TUO; Xifan Wu; Hang Yin; Kangkai Hu; Xuqiang Zhang; Yun Zhao; Jianbiao Chen; Wensheng Li; Yan Li,Lanzhou University of Technology; Northwest Normal University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E115,P01,XiangShu Omics: A Framework Based on the Spatio–Temporal Field Rhythms of Human Life and Systems Intelligence Methodology,2026,Engineering,,https://www.sciencedirect.com/science/article/pii/S209580992600113X,https://www.sciencedirect.com/science/article/pii/S209580992600113X,"H Wang, C Yuan, H Zhang, X Wang, H Jia, F Fu…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7133349733,10.1016/j.eng.2026.02.018,Hongyu Wang; Chunchun Yuan; Haitao Zhang; Xiaoyun Wang; Haifeng Jia; Furui Fu; Xichen Tang; Jiarui Cui; Jiangxun Ji; Senjie Shi; Hongbin Xu; Jinni Hong; Tianpeng Liu; Junhao Liang; Mengting Yuan; Xiaomei Liu; Qianqian Liang; D. B. Tang; Shi Qi; Yongjun Wang,China Academy of Chinese Medical Sciences; Chinese Academy of Medical Sciences & Peking Union Medical College; Longhua Hospital Shanghai University of Traditional Chinese Medicine; Shanghai Research Center for Acupuncture and Meridians; Shanghai Traditional Chinese Medicine Hospital; Shanghai University of Traditional Chinese Medicine; Suzhou Institute of Systems Medicine,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E117,P01,Dual-templated hierarchical porous polyimide coatings with improved moisture resistance and mechanical integrity,2026,Progress in Organic …,,https://www.sciencedirect.com/science/article/pii/S0300944026005023,,"Y Ma, S Wang, Y Han, W Wang, Y Xu, Z Wang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7170064586,10.1016/j.porgcoat.2026.110446,Yingyi Ma; Shiyun Wang; Yuhang Han; Wenxia Wang; Y Xu; Zhiyu Wang; Haijun Pang; Haifeng Jia,,,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E118,P01,Bridging sensation and actuation: From fundamental architectures to adaptive systems,2026,Chemical Engineering …,,https://www.sciencedirect.com/science/article/pii/S1385894726011447,,"Y Huang, W Zhu, C Yin, S Hu, J Zhou, Z Guo…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7127107144,10.1016/j.cej.2026.173685,Yue Huang; Wei Zhu; Chang Yin; Shaoxiong Hu; Jie Zhou; Zhanpeng Guo; Qingqing Zhang; Guangya Zhang; Yuan Deng,Beihang University; Zhejiang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E120,P01,High-density sensor array based on a-IGZO TFT for pressure and light response,2025,… on Electron Devices,,https://ieeexplore.ieee.org/abstract/document/10967554/,,"J Zhang, J Zhou, L Xue, J Dai, X Zhang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4409561292,10.1109/ted.2025.3558495,Jianhua Zhang; Jixing Zhou; Longwei Xue; Junshuai Dai; Xudong Zhang; Hai Liu; Longlong Chen; Tingting Zhao,Shanghai University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E121,P01,Microring structure for flexible polymer waveguide-based optical pressure sensing,2023,Optics …,,https://opg.optica.org/abstract.cfm?uri=oe-31-20-33535,https://opg.optica.org/viewmedia.cfm?uri=oe-31-20-33535&seq=0,"H Li, Z Lin, L Cao, F Ren, L Zhang, Y Wang, R Zhao…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4386250802,10.1364/oe.498784,Hongqiang Li; Zhilin Lin; Lu Cao; Feng Ren; Lizhen Zhang; Yingjie Wang; Ruina Zhao; Zhenya Song; Yang Liu; Youshan Hu; Changyu Li; Shanshan Zhang; Enbang Li; Joan Daniel Prades,Anhui East China Institute of Optoelectronic Technology (China); Intelligent Health (United Kingdom); Nankai University; Tiangong University; Tianjin University; Universitat de Barcelona; University of Wollongong,AU; CN; ES; GB,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E122,P01,Modulus difference-induced embedding strategy to construct iontronic pressure sensor with high sensitivity and wide linear response range,2023,Iscience,,https://www.cell.com/iscience/fulltext/S2589-0042(23)01381-0,https://www.cell.com/iscience/pdf/S2589-0042(23)01381-0.pdf,"S Liu, Z Song, M Chen, W Li, Y Ma, Z Liu, Y Bao…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4383740948,10.1016/j.isci.2023.107304,Shengjie Liu; Zhongqian Song; Minqi Chen; Weiyan Li; Yingming Ma; Zhenbang Liu; Yu Bao; Azhar Mahmood; Li Niu,Guangzhou University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E123,P01,A flexible ion-electronic sensor device with thermal drift suppression for decoupled pressure-temperature sensing,2026,Science China …,10.1007/s11432-025-4675-6,https://link.springer.com/article/10.1007/s11432-025-4675-6,https://www.sciengine.com/doi/pdf/8D7573158A8A420F8BEFE4FA14CA89F5,"G Wu, H Su, Y Wang, Z Su, J Xu, R Shang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7161272809,10.1007/s11432-025-4675-6,Guirong Wu; Hao Su; Yihang Wang; Yihang Wang; Jing (Bill) Xu; Jing (Bill) Xu; Ran Wang; Ran Wang; Zhu Mengju; Zekai Huang; Chenyang Xue; Yong Wang; Yong Wang; Libo Gao,Xiamen University; Xiamen University of Technology; Xidian University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E126,P01,A High‐Stability Hydrogel Sensor for Pulse Monitoring,2026,Advances in Polymer …,10.1155/adv/7999020,https://onlinelibrary.wiley.com/doi/abs/10.1155/adv/7999020,https://onlinelibrary.wiley.com/doi/pdf/10.1155/adv/7999020,"J Zhou, C Wang, SY Wang, E Yuan…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7163521223,10.1155/adv/7999020,Jinli Zhou; Chenxiao Wang; Saiya Wang; Erwei Yuan; Fan Xiong; TianXiao Pan; Shulei Guo; Huizeng Xia; Gaoqiang Feng; Hongying Yang,Yantai University; Zhongyuan University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E129,P01,Wrist pulse acquisition system based on MEMS piezoresistive sensor array for health information monitoring,2025,IEEE Sensors …,,https://ieeexplore.ieee.org/abstract/document/10979197/,,"L Huang, X Zhai, P Tian, Z Dai, Y Wang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4409882936,10.1109/jsen.2025.3559555,Lin Huang; Xingchen Zhai; Peng Tian; Zhiwei Dai; Yunfeng Wang; Haiying Zhang; Jun Zhang,Chinese Academy of Sciences; Institute of Microelectronics,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E137,P01,Subthreshold Depression Recognition and Correlation Study from Pulse Condition via Stacking Ensemble Algorithm,2024,International Conference on Extended Reality,10.1007/978-981-96-3679-2_12,https://link.springer.com/chapter/10.1007/978-981-96-3679-2_12,,"H Jiang, M Li, Y Gao, P Li",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4409254642,10.1007/978-981-96-3679-2_12,Han Jiang; Ming Li; Yang Gao; Peiru Li,Beihang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E148,P02,Structure and properties of polymer/two-dimensional nanomaterials studied via molecular dynamics simulation: a review,2023,Molecular Systems Design &Engineering,,https://pubs.rsc.org/me/article-abstract/8/1/11/772290,https://pubs.rsc.org/me/article/8/1/11/772290,"MY Zhou, J Liu, LQ Zhang",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4310790424,10.1039/d2me00121g,Meng Yu Zhou; Jun Liu; Li Qun Zhang,Beijing University of Chemical Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E152,P02,Improved out-of-plane thermal conductivity of boron nitride nanosheet-filled polyamide 6/polyethylene terephthalate composites by a rapid solidification method,2023,Materials …,,https://pubs.rsc.org/ma/article-abstract/4/6/1490/771851,https://pubs.rsc.org/ma/article/4/6/1490/771851,"Q Xu, Z Chen, X Li, J Hu, Y Liao, Y Liu, L Li, S Wei…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4316036368,10.1039/d2ma00985d,Qingchong Xu; Zhenxing Chen; Xinxin Li; Jiaxin Hu; Yanling Liao; Yongfeng Liu; Long Li; Shiyang Wei; Ziwei Li,Guilin University of Technology; Jiaying University; Key Laboratory of Guangdong Province; Sun Yat-sen University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E156,P02,High-performance all-cellulose composites bulks enabled by a surface dissolution-intense shear plasticization strategy,2026,Carbohydrate …,,https://www.sciencedirect.com/science/article/pii/S0144861726006259,,"M Zu, Z Jia, Q Chen, H Zhang, C Yang, Y Jing…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7163048206,10.1016/j.carbpol.2026.125508,Menghuan Zu; Ziwen Jia; Q Chen; Haitao Zhang; Chenglang Yang; Yuyuan Jing; Haiyu Qiao,China Spallation Neutron Source; Soochow University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E160,P02,Interface Engineering of Boron Nitride–Polymer Composites for High Thermal Conductivity,2026,Information &Functional …,10.1002/ifm2.70027,https://onlinelibrary.wiley.com/doi/abs/10.1002/ifm2.70027,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ifm2.70027,"Z Chen, Y Meng, C Zhao, X Jiang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7170139162,10.1002/ifm2.70027,Zhao Chen; Yuhang Meng; Chenyu Zhao; Xiangfen Jiang; Xuebin Wang,Chinese University of Hong Kong; Collaborative Innovation Center of Advanced Microstructures; Nanjing University of Aeronautics and Astronautics,CN; HK,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E189,P03,PTC Behavior Based on Thermomechanical Properties in Graphene Nanosheets/Silicone Rubber Nanocomposites,2026,Journal of Applied …,10.1002/app.71018,https://onlinelibrary.wiley.com/doi/abs/10.1002/app.71018,,"F Meng, B Wu, X Yang, P Wang, H Ma…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7164847982,10.1002/app.71018,Fanze Meng; Wu Bi; Xiaomin Yang; Peng Wang; Haitao Ma; Deli Duan,Chinese Academy of Sciences; Dalian University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E191,P03,Molecular dynamics study of temperature and pressure effects on the mechanical properties of graphene oxide-reinforced DETDA/DGEBA epoxy,2026,… Communications in Heat …,,https://www.sciencedirect.com/science/article/pii/S0735193326010894,https://acikerisim.gelisim.edu.tr/bitstreams/55f975cc-12c1-456f-8fdb-4440547a1529/download,"X You, J Li, M Taner, S Salahshour, N Emami…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7162101572,10.1016/j.icheatmasstransfer.2026.111568,Xiaoming You; Jialing Li; Mahmut Taner; S. Salahshour; N. Emami; Mustafa Bayram,Bahçeşehir University; Biruni University; Chongqing Vocational Institute of Engineering; Computing Center; Khazar University; Okan University; Piri Reis University; İstanbul Gelişim Üniversitesi,AZ; CN; RU; TR,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E192,P03,Recent Developments in Compatibilization Strategies for Polymer Blends and Nanocomposites,2026,Macromolecular …,10.1002/mame.70288,https://onlinelibrary.wiley.com/doi/abs/10.1002/mame.70288,https://onlinelibrary.wiley.com/doi/pdf/10.1002/mame.70288,"M Ahmadi, SA Safavi‐Mirmahalleh…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7169652078,10.1002/mame.70288,Minoo Ahmadi; Seyedeh‐Arefeh Safavi‐Mirmahalleh; Mahdi Hosseini; Mehdi Salami‐Kalajahi,Sahand University of Technology,IR,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E194,P03,Buried interfacial structures in cellulose-reinforced styrene–butadiene rubber composites probed by sum-frequency generation spectroscopy,2026,RSC Applied …,10.1039/d6lf00054a/1236933,https://pubs.rsc.org/lf/article-abstract/doi/10.1039/d6lf00054a/1236933,https://pubs.rsc.org/lf/article-pdf/doi/10.1039/d6lf00054a/12682042/d6lf00054a.pdf,"T Abe, R Ozawa, T Maekawa, Y Tsuji…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7160956234,10.1039/d6lf00054a,Tatsuki Abe; Ryosuke Ozawa; Tomofumi Maekawa; Yuta Tsuji; Satoru Yamamoto; Keiji Tanaka,Asahi Kasei (Japan); Kyushu University,JP,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E195,P03,Electromechanical Coupling Mechanisms of Conductive Rubber: From Conductive Network Evolution to Predictive Structure–Property Frameworks,2026,Journal of Applied …,10.1002/app.70941,https://onlinelibrary.wiley.com/doi/abs/10.1002/app.70941,https://onlinelibrary.wiley.com/doi/pdf/10.1002/app.70941,"Z Rao, Q Dai, H Wang, Z Yang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7163078923,10.1002/app.70941,Zhiqiang Rao; Q. Dai; Haojie Wang; Zuochao Yang; Zhongjie Wang; Yiwan Wu,Fuzhou University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E218,P04,Mechanically robust dual-crosslinking elastomer enabled by a facile self-crosslinking approach,2022,Materials,,https://www.mdpi.com/1996-1944/15/11/3983,https://www.mdpi.com/1996-1944/15/11/3983,"Z Huang, B Jin, H Wu, Z Zeng, M Huang, J Wu, L Liao…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4281766700,10.3390/ma15113983,Zhendong Huang; Biqiang Jin; Haitao Wu; Zihang Zeng; Minghui Huang; Jinrong Wu; Lusheng Liao; Jing Zheng,Agricultural Product Processing Research Institute; Sichuan University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E226,P04,"Heterogeneity Effects in Highly Cross-Linked Polymer Networks. Polymers 2021, 13, 757",2021,,,https://search.proquest.com/openview/69123906a6decff8fc4f6f5c6ba00fbb/1?pq-origsite=gscholar&cbl=2032345,,"G Munoz, A Dequidt, N Martzel, R Blaak, F Goujon…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W3134942335,10.3390/polym13050757,Gérald Munoz; Alain Dequidt; Nicolas Martzel; Ronald Blaak; Florent Goujon; Julien Devémy; Sébastien Garruchet; Benoit Latour; Étienne Munch; Patrice Malfreyt,Centre National de la Recherche Scientifique; Clermont Université; Institut de Chimie de Clermont-Ferrand; Michelin (France); Sigma Clermont; Université Clermont Auvergne,FR,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E244,P05,The impact of nanoparticles on the physicochemical properties of epoxy resin-based endodontic sealers: A systematic review with a network and pairwise meta …,2026,Biomedical …,10.1088/1748-605X/ae3cd9,https://iopscience.iop.org/article/10.1088/1748-605X/ae3cd9/meta,https://iopscience.iop.org/article/10.1088/1748-605X/ae3cd9/pdf,"ME Kalaitzoglou, F Dimopoulos, A Fardi…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7125584074,10.1088/1748-605x/ae3cd9,Maria Elpida Kalaitzoglou; Fotis Dimopoulos; Anastasia Fardi; Κωνσταντίνος Κωδωνάς; Elisabeth A. Koulaouzidou; Nikolaos Economides; Hany Mohamed Aly Ahmed; Christos Gogos,Aristotle University of Thessaloniki; University of Malaya,GR; MY,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E257,P06,Stress Relaxation Modulation via Functionalized Silica in Covalent Adaptable Networks,2026,ACS Applied Polymer …,10.1021/acsapm.6c00613,https://pubs.acs.org/doi/abs/10.1021/acsapm.6c00613,https://pubs.acs.org/doi/full/10.1021/acsapm.6c00613,"J Cho, GJ Sampaio de Almeida, M Nandi…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7159874228,10.1021/acsapm.6c00613,Jaehyun Cho; Gabriel Joaquim Sampaio de Almeida; Mridula Nandi; M. G. Finn; Blair Brettmann,Georgia Institute of Technology,US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E259,P06,"In Situ Decoding of Vitrimer Topological Evolution: A Non-Invasive, External Stress-Free Approach via Hierarchical CNT Sensing Networks",2026,… Applied Materials & …,10.1021/acsami.6c02746,https://pubs.acs.org/doi/abs/10.1021/acsami.6c02746,,"H Dai, B Du, Y Zhao, J Qiu, J Mou, K Peng…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7164347121,10.1021/acsami.6c02746,Hongbo Dai; Baoyu Du; Yubo Zhao; Jieyang Qiu; Jianpeng Mou; Kun Peng; Shuai Liu; Yunsheng Xu,Zhejiang Institute of Modern Textile Industry; Zhejiang Sci-Tech University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E269,P07,Synergetic effects of silicon nanoparticles and multi-walled carbon nanotubes on the structural and dielectric properties of polystyrene-based nanocomposites,2026,Frontiers in …,10.3389/fchem.2026.1789689,https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2026.1789689/full,https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2026.1789689/full,"MF Cuenca-Lozano, HA Shirinova…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7155529894,10.3389/fchem.2026.1789689,María F. Cuenca-Lozano; H. A. Shirinova; Lаla Gahramanli; F. V. Hajiyeva; Sevinj Garib Nuriyeva; Aynura Hidayat Karimova; Eldar Kochari Gasimov; Fuad Huseynali Rzayev; Aysel Ilgar Masimova; Narmin Yashar Suleymanova; Raida Zabit Ibaeva; Cristian Vacacela Gómez,"Azerbaijan Medical University; Baku State University; Institute of Education of the Republic of Azerbaijan; Istituto Nazionale di Fisica Nucleare, Laboratori Nazionali di Frascati; Ministry of Science and Education Republic of Azerbaijan; Nanomaterials Research (United States); Sumgayit State University; Universidad Ecotec; Universidad Técnica Particular de Loja",AZ; EC; IT; US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E275,P08,Structure and properties of polymer/two-dimensional nanomaterials studied via molecular dynamics simulation: a review,2023,Molecular Systems Design &Engineering,,https://pubs.rsc.org/me/article-abstract/8/1/11/772290,https://pubs.rsc.org/me/article/8/1/11/772290,"MY Zhou, J Liu, LQ Zhang",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4310790424,10.1039/d2me00121g,Meng Yu Zhou; Jun Liu; Li Qun Zhang,Beijing University of Chemical Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E282,P08,Molecular dynamics study of local interfacial fusion and carbon black redistribution in CB/PCL/TPU composite material under image-shape laser sintering,2026,Polymer,,https://www.sciencedirect.com/science/article/pii/S0032386126009766,,"H Zhang, Y Guo, W Zhao, W Zhao, J Li, H Zhang…",Pending,Author metadata incomplete,Unresolved,Phase 2 unresolved record: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7168455825,10.1016/j.polymer.2026.130529,Haoyu Zhang; Yanling Guo; Yanling Guo; Wen Zhao; Wei Zhao; Wen Zhao; Wen Zhao; Jian Li; H. Zhang; Yifan Guo; Yifan Guo; Hangfei Cheng,Harbin Institute of Technology; Northeast Forestry University; Tarim University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
